id	kind	title	station	theme	language	styleSanitized	promptLineCount	lyricLineCount	timingBasis	timingVerified	primaryLyricsSource
2859728c-7217-4382-bc09-22ad41ee0de0	catalog-track	बंसी की तान	sanaatana-vaigyaniq	Classical & Raag	Hindi	[Style: Indian classical, Raga Todi, slow 70 BPM, female devotional, acoustic, b; Intro: 12 seconds solo bansuri – notes: S r g M P d n S' descending – Raga Todi alap; Sthayi – Verse 1 – slow, with meend on "taan; Antara 3 – peaceful, slow surrender, almost crying emotion; Outro: 10 seconds solo bansuri – descending from high S' to low S – fade out with tanpura drone	30	15	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-09_2859728c_बंसी की तान.txt
4cacd011-00d8-408e-97ef-d7bfb366b23e	catalog-track	महाराणा क़फ़िया	sanaatana-vaigyaniq	Classical & Raag	Hindi	Epic Hindustani classical war anthem, Raag Bilawal, male heroic vocal with deep; Intro - slow shehnai, single voice; Chorus 1; Chorus 2 - powerful; Bridge - emotional, slow; Pre-Chorus - building; Final Chorus - loudest, crowd energy	34	34	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-09_4cacd011_महाराणा क़फि़या.txt
b39a1673-b9c4-4eda-a3c6-a9ce936d589f	catalog-track	वो धर्म का जाप था	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk; Intro - slow shehnai alap in Raag Bhairav, single tanpura drone; Verse 1 - medium tempo, steady dhol; Chorus - loud, full orchestra, anthemic; Post-Chorus - high note with taan; Verse 2 - intense, faster tabla; Chorus - powerful return; Pre-Chorus - building intensity; Final Chorus - biggest, loudest, crowd energy	40	38	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-09_b39a1673_Dhol Stutter March.txt
4e99c51c-14d1-43a5-a536-c58f63a6d5f4	catalog-track	Dhol Stutter March	sanaatana-vaigyaniq	Classical & Raag	English	Epic Bollywood film score, grand orchestral, Raag Bilawal based, male power voca; Intro - slow shehnai alap in Raag Bhairav, single tanpura drone; Verse 1 - medium tempo, steady dhol; Chorus - loud, full orchestra, anthemic; Post-Chorus - high note with taan; Verse 2 - intense, faster tabla; Chorus - powerful return; Pre-Chorus - building intensity; Final Chorus - biggest, loudest, crowd energy	40	38	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-09_4e99c51c_Dhol Stutter March.txt
63dd43a7-8fe0-465d-bcaf-b5986297d7ab	catalog-track	प्रताप का तान	sanaatana-vaigyaniq	Classical & Raag	Hindi	Hindustani classical raga Bilawal, male heroic vocal, dhol shehnai, war drums, 7; Intro - slow shehnai alap in Raag Bhairav, single tanpura drone; Verse 1 - medium tempo, steady dhol; Chorus - loud, full orchestra, anthemic; Post-Chorus - high note with taan; Verse 2 - intense, faster tabla; Chorus - powerful return; Pre-Chorus - building intensity; Final Chorus - biggest, loudest, crowd energy	40	38	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-09_63dd43a7_प्रताप का तान.txt
c5f1d8b4-1e92-4d0f-9936-e632bd0922de	catalog-track	म्यूअर क़िला-धुआं	gurukul	Other / Misc	Hindi	Epic Bollywood patriotic ballad, heroic male vocals, orchestral with dhol and sh; Intro - slow building orchestral; Chorus - loud, anthemic with full orchestra; Chorus - even more powerful, crowd-like energy	20	18	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-09_c5f1d8b4_म्यूअर कि़ला-धुआं.txt
21b9c825-4413-4f7f-90c9-7bcd81cc55c0	catalog-track	वो धर्म का जाप था	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk; Intro - slow building orchestral; Chorus - loud, anthemic with full orchestra; Chorus - even more powerful, crowd-like energy	20	18	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-09_21b9c825_म्यूअर कि़ला-धुआं.txt
4d3c3d6c-edc8-4836-af39-6100059283e0	catalog-track	प्रताप का तान	sanaatana-vaigyaniq	Classical & Raag	Hindi	Hindustani classical raga Bilawal, male heroic vocal, dhol shehnai, war drums, 7; Intro - slow shehnai alap in Raag Bhairav, single tanpura drone; Verse 1 - medium tempo, steady dhol; Chorus - loud, full orchestra, anthemic; Post-Chorus - high note with taan; Verse 2 - intense, faster tabla; Chorus - powerful return; Pre-Chorus - building intensity; Final Chorus - biggest, loudest, crowd energy	40	38	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-09_4d3c3d6c_प्रताप का तान.txt
74a54818-5c55-4db4-bc1f-7dfa1e9fce6d	catalog-track	नीऑन लस्का	kabir-clubbing	Rap & Fusion	Hindi	Cyberpunk Hip Hop, Hyper-rap, Industrial Trap, 160 BPM, D# minor Vocal:	57	57	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-07_74a54818_नीऑन लस्का.txt
565636d5-7042-4a96-88a9-f7835e3df3d0	catalog-track	आशिका न	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk	57	57	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-07_565636d5_नीऑन लस्का.txt
b81894bf-4e0b-489f-b54c-a471f30a051a	catalog-track	चस्का फीडबैक	kabir-clubbing	Rap & Fusion	Hindi	[Genre: HyperRa, Boom Bap, Cyberpunk, High Tempo Rap] [BPM: 120-140] [Vocal Styl	59	59	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-07_b81894bf_चस्का फीडबैक.txt
40f0eebb-2347-467a-b12f-57371526672e	catalog-track	आशिका न	sanaatana-vaigyaniq	Sanatan & Vedic	Sanskrit	Sanatan & Vedic	59	59	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-07_40f0eebb_चस्का फीडबैक.txt
e3e41c8a-d755-4128-b6d7-eb79a61facec	catalog-track	चस्का ढार	kabir-clubbing	Rap & Fusion	Hindi	[Genre: Desi Hip Hop, Boom Bap, Slow to Mid Tempo Rap] [BPM: 85-95] [Vocal Style	59	59	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-06_e3e41c8a_चस्का ढार.txt
4417277d-8df9-416a-ac8b-9b68e3cdf5be	catalog-track	चस्का ढार	kabir-clubbing	Rap & Fusion	Hindi	[Genre: Desi Hip Hop, Boom Bap, Slow to Mid Tempo Rap] [BPM: 85-95] [Vocal Style	59	59	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-06_4417277d_चस्का ढार.txt
3dfe2673-db12-496e-a169-ea75a891fef2	catalog-track	इस रंज-ओ-ग़म की दुनिया में मुझको यक़ीन न था	gurukul	Other / Misc	Hindi	Other / Misc; Intro: Haunting Cello and Ambient Drone; Chorus: Refrain	14	14	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-06_3dfe2673_साँस का पहरा.txt
216ca16d-22ff-4a35-959c-89ff65126a95	catalog-track	Chaska Laska	kabir-clubbing	Rap & Fusion	English	style desi hip hop rajasthani folk fusion heavy bass fast beat male aggressive v	60	60	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-06_216ca16d_Chaska Laska.txt
091ab81d-180d-4521-8005-1d08377b3f14	catalog-track	साँस का पहरा	ameerpur	Love & Virah	Hindi	Cinematic Modern Ghazal, Dark Ambient, Ethereal Baritone Male Vocals, Deep Cello; Intro: Haunting Cello and Ambient Drone; Chorus: Refrain	14	14	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-06_091ab81d_साँस का पहरा.txt
b564bd23-5730-4718-b0f9-e2fb7eba934f	catalog-track	आशिका न	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk	60	60	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-06_b564bd23_Chaska Laska.txt
534e2457-1af3-4ffb-92cb-4d53662c9940	catalog-track	बे... थमसी आती है	kabir-clubbing	Rap & Fusion	Hindi	Male vocal, hyperpop / hyperrap, high energy, fast tempo 160 BPM, aggressive 80; Intro – fast, breathless, energetic; Verse 1 – rap, rapid fire; Pre-chorus – rap, building energy; Chorus – melodic, shouted, hyper; Chorus – High energy, layered vocals; Outro – rap, fading with attitude	36	29	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-04-30_534e2457_बे... थमसी आती है.txt
f7390bf3-2335-444e-baed-c5e5cd17cfc1	catalog-track	बे... थमसी आती है	kabir-clubbing	Rap & Fusion	Hindi	Male vocal, hyperpop / hyperrap, high energy, fast tempo 160 BPM, aggressive 80; Intro – fast, breathless, energetic; Verse 1 – rap, rapid fire; Pre-chorus – rap, building energy; Chorus – melodic, shouted, hyper; Chorus – High energy, layered vocals; Outro – rap, fading with attitude	36	29	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-04-30_f7390bf3_बे... थमसी आती है.txt
b621900d-687c-4fdb-8eb9-638c8124b1e4	catalog-track	बे...	kabir-clubbing	Rap & Fusion	Hindi	Male vocal, hyperpop / hyperrap, high energy, fast tempo 160 BPM, aggressive 80; Intro – fast, breathless, energetic; Verse 1 – rap, rapid fire; Pre-chorus – rap, building energy; Chorus – melodic, shouted, hyper; Chorus – High energy, layered vocals; Outro – rap, fading with attitude	36	29	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-04-30_b621900d_बे....txt
decc359e-6a2c-4531-8b3c-f829ac5700be	catalog-track	बे...	kabir-clubbing	Rap & Fusion	Hindi	Male vocal, hyperpop / hyperrap, high energy, fast tempo 160 BPM, aggressive 80; Intro – fast, breathless, energetic; Verse 1 – rap, rapid fire; Pre-chorus – rap, building energy; Chorus – melodic, shouted, hyper; Chorus – High energy, layered vocals; Outro – rap, fading with attitude	36	29	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-04-30_decc359e_बे....txt
ee8a117b-ef9c-4b4e-9cbe-9d314232d018	catalog-track	बेधड़क करीब	kabir-clubbing	Rap & Fusion	Hindi	Female vocal, hyperpop / hyperrap, high energy, fast tempo 160 BPM, aggressive 8; Intro – fast, breathless, energetic; Verse 1 – rap, rapid fire; Pre-chorus – rap, building energy; Chorus – melodic, shouted, hyper; Chorus – High energy, layered vocals; Outro – rap, fading with attitude	36	29	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-04-30_ee8a117b_बेधड़क करीब.txt
6c333810-2183-40c8-91a7-bd198ff98290	catalog-track	इतनी करीब आ जाती है	kabir-clubbing	Rap & Fusion	Hindi	Rap & Fusion; Intro – fast, breathless, energetic; Verse 1 – rap, rapid fire; Pre-chorus – rap, building energy; Chorus – melodic, shouted, hyper; Chorus – High energy, layered vocals; Outro – rap, fading with attitude	36	29	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-04-30_6c333810_बेधड़क करीब.txt
fec3e2d0-b4c1-47aa-b22f-a7b5f2ea4774	catalog-track	कैसी वैसी सी	kabir-clubbing	Rap & Fusion	Hindi	Female vocal, Punjabi pop meets Bollywood, upbeat and celebratory yet emotional,; Chorus; Chorus - repeat	22	22	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-04-30_fec3e2d0_कैसी वैसी सी.txt
48633b3f-1638-40cc-b3e8-55bd791ea44e	catalog-track	इतनी करीब आ जाती है	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk; Chorus; Chorus - repeat	22	22	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-04-30_48633b3f_कैसी वैसी सी.txt
c50d2540-0f2b-4c94-bb28-6a3c4883e847	catalog-track	सुनहर हारा फूका	sanaatana-vaigyaniq	Classical & Raag	Hindi	Haryanvi Folk + Rajasthani Folk + Indian Classical + Hyper-Rap Fusion. Suno v4.; Alap 1 - Tanpura Drone | Raga Megh | Free Rhythm | No Tabla | Deep Male Voice | Slow, Meditative | 12 seconds; Murki 1 - Fast ornamentation on "सुनहरा" - 4 notes in one breath; Verse 1 - Classical Thumri | Tabla Dadra (6 beats) | Gamak | Harmonium; Alap 2 - On "चहरा" - extended for 6 beats, sliding up with a sigh; Verse 2 - Folk storytelling | Tabla Keherwa (8 beats) | Medium tempo; Murki 2 - Fast oscillation on "बिचड़ गई" - pain in the crack; Verse 3 - Slow | Emotional | Pause between lines; Verse 4 - Classical | Tabla slow | Harmonium cry; Music Break 1 - Instrumental | Sarangi + Tabla | 8 seconds; Verse 5 - Medium tempo | Folk classical; 808 Nuclear Drop - Hyper-Rap | 170 BPM | Distorted Bass | Shouted | Aggressive | Explosion sound effect; Chorus - Classical again | Sudden calm after storm; Alap 3 - Raga Bhairav (anger turned to grief) | Tanpura only | Broken voice; Murki 3 - Fast, weeping murki on "पल गए; Verse 7 - Classical | Raga Megh | Tabla Dadra; Murki 6 - Sparkling fast on "चम चम चमके; Mukkda 2 - Sarangi | Slow; Chorus 2; Verse 9 - Hyper-rap flow | 140 BPM | Aggressive; Verse 10 - Classical | Slow | Resigned; Final Chorus - Full | All instruments; Alap 4 - Longest | Raga Megh | Tanpura only | 15 seconds | Voice rises and falls; Verse 11 - Original ending | Slow | Broken; Outro - One tabla beat | Fade to silence | Echo of "सवेरा" fading	101	101	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-04-30_c50d2540_सुनहर हारा फूका.txt
4cccdb69-4cb8-41f3-91bc-bac82f3583af	catalog-track	WhatsApp Image 2025-06-17 at 20.41.57 (Remastered)	gurukul	Other / Misc	English	A dark and atmospheric Hindi indie-folk track with a haunting, cinematic quality; Chorus	26	24	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-04-30_4cccdb69_WhatsApp Image 2025-06-17 at 20.41.57 (Remastered).txt
4df6f608-207a-494e-91e5-296847785ef2	catalog-track	Giddhon ke sheher mein	ameerpur	Desh / Patriotic	English	Desh / Patriotic; Chorus	26	24	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-04-30_4df6f608_WhatsApp Image 2025-06-17 at 20.41.57 (Remastered).txt
6fe0efcf-2803-4ea7-83a7-a2f0a923176d	catalog-track	एक फूल ओ सुनहरा	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk; Alap 1 - Tanpura Drone | Raga Megh | Free Rhythm | No Tabla | Deep Male Voice | Slow, Meditative | 12 seconds; Murki 1 - Fast ornamentation on "सुनहरा" - 4 notes in one breath; Verse 1 - Classical Thumri | Tabla Dadra (6 beats) | Gamak | Harmonium; Alap 2 - On "चहरा" - extended for 6 beats, sliding up with a sigh; Verse 2 - Folk storytelling | Tabla Keherwa (8 beats) | Medium tempo; Murki 2 - Fast oscillation on "बिचड़ गई" - pain in the crack; Verse 3 - Slow | Emotional | Pause between lines; Verse 4 - Classical | Tabla slow | Harmonium cry; Music Break 1 - Instrumental | Sarangi + Tabla | 8 seconds; Verse 5 - Medium tempo | Folk classical; 808 Nuclear Drop - Hyper-Rap | 170 BPM | Distorted Bass | Shouted | Aggressive | Explosion sound effect; Chorus - Classical again | Sudden calm after storm; Alap 3 - Raga Bhairav (anger turned to grief) | Tanpura only | Broken voice; Murki 3 - Fast, weeping murki on "पल गए; Verse 7 - Classical | Raga Megh | Tabla Dadra; Murki 6 - Sparkling fast on "चम चम चमके; Mukkda 2 - Sarangi | Slow; Chorus 2; Verse 9 - Hyper-rap flow | 140 BPM | Aggressive; Verse 10 - Classical | Slow | Resigned; Final Chorus - Full | All instruments; Alap 4 - Longest | Raga Megh | Tanpura only | 15 seconds | Voice rises and falls; Verse 11 - Original ending | Slow | Broken; Outro - One tabla beat | Fade to silence | Echo of "सवेरा" fading	101	101	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-04-30_6fe0efcf_सुनहर हारा फूका.txt
4cacdec0-b868-46d6-b260-0944f8278d76	catalog-track	संग पत्तियां का फहरा	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk; Alap 1 - Tanpura Drone | Raga Megh | Free Rhythm | No Tabla | Deep Male Voice | Slow, Meditative; Short Murki - Fast ornamentation on the word "सुनहरा", 4 notes in one breath; Mukhda - Slow, clear pronunciation; Alap 2 - On the word "सवेरा", extended for 8 beats, sliding up and down the scale; Verse 1 - Classical Thumri | Tabla Dadra (6 beats) | Gamak | Harmonium; Murki 1 - Fast 3-note oscillation on "चांद", then a pause; Murki 3 - Sparkling fast notes on "चम चम चमके" - each "चम" is a separate sharp murki; Mukkda - Sarangi Solo | No Percussion | Slow | Alap on Sarangi; Alap 3 - Sarangi plays a 10-second cry on the phrase "हवा का पहरा; Instrumental Break - Tabla Solo | Tension Build; 808 Drop - Hyper-Rap | 170 BPM | Distorted Bass | Shouted | Pitch-Shifted | No Alap, No Murki - Raw Aggression; Verse 2 - Hyper-Rap | Aggressive | Fast Hi-Hats | Industrial; Alap 4 - Raga Megh Again | Tanpura Only | Voice Cracks with Emotion | Slowest Section of Song; Murki 4 - Fast delicate murki on "सुनहरा", then a sharp silence; Verse 3 - Classical | Tabla Keherwa (8 beats) | Crying Voice; Alap 5 - On "सवेरा" again, but shorter, more broken, like a sigh; Verse 4 - Classical Fast | Intense | Harmonium + Tabla Fast; Murki 5 - Fast 4-note run on "भार", landing on a high note; Murki 7 - Three lightning-fast "चम" notes, each higher than the last; Mukkda 2 - Sarangi | Raga Malhar | Spacious | Alap on Sarangi; Alap 6 - Sarangi mimics the phrase "हवा का पहरा" for 15 seconds, then fades; Instrumental - Dark Drone | Tanpura Only; Alap 7 - Shortest Alap | Single Tear on "एक फूल; Verse 5 - Classical Meditative | Slow | Deep Breath Before Each Line; Verse 6 - Haryanvi Folk | Swaying | No Rap | Dholak Imitation | No Murkis - Earthy and Direct; Alap 8 - Longest Alap | Raga Megh | Tanpura Only | 20 seconds | Voice rises and falls like a wave | Ending on a high, unresolved note; Final Chorus - Soft Sung | No Beat | Single Voice | One Murki Only at the Very End; Murki 8 - Final ornamentation on "सवेरा" - a fast, delicate, upward flick that breaks mid-way, as if the voice cracks; Outro - One Tabla Beat | Fade to Silence | Echo of "सवेरा" in the distance	68	67	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-04-30_4cacdec0_मेघ की विरह.txt
